id,genus,name_german,name_original,treetop_diam,tree_height,year_of_planting,license,credits
"3179063",Juglans,Walnuss,Juglans regia,"9","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179078",Betula,,Betula pendula,"12","12","1975",Deutschland Namensnennung 2.0,Land Berlin
"3179085",Sorbus,Vogelbeere,Sorbus aucuparia,"6","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179088",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179113",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"3179117",Tilia,,Tilia americana,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179119",Rhus,Essigbaum,Rhus typhina,"5","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179121",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"10","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179124",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"18","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179135",Tilia,Sommer-Linde,Tilia platyphyllos,"6","12","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179137",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"11","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3179143",Tilia,Krim-Linde,Tilia euchlora,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179148",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179149",Tilia,Krim-Linde,Tilia euchlora,"5","7","1986",Deutschland Namensnennung 2.0,Land Berlin
"3179155",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179157",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179165",Prunus,,Prunus spec.,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179166",Betula,,Betula pendula,"7","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179168",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"16","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179169",Quercus,,Platanus acerifolia,"20","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179181",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"7","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179187",Quercus,,Platanus acerifolia,"21","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179189",Acer,Berg-Ahorn,Acer pseudoplatanus,"7","7","1930",Deutschland Namensnennung 2.0,Land Berlin
"3179210",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"3","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3179251",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"6","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3179260",Quercus,,Platanus acerifolia,"16","12","1935",Deutschland Namensnennung 2.0,Land Berlin
"3179285",Salix,Trauer-Weide 'Tortuosa',Salix 'Tortuosa',"8","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179286",Acer,Spitz-Ahorn,Acer platanoides,"9","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3179306",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179311",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179315",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"2","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179319",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179325",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3179326",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","3","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179334",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3179335",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","3","1999",Deutschland Namensnennung 2.0,Land Berlin
"3179339",Tilia,Winter-Linde,Tilia cordata,"5","7","1981",Deutschland Namensnennung 2.0,Land Berlin
"3179343",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179346",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179359",Betula,,Betula pendula,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179363",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"6","7","1981",Deutschland Namensnennung 2.0,Land Berlin
"3179387",Acer,Eschen-Ahorn,Acer negundo,"10","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179388",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179392",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","3","1995",Deutschland Namensnennung 2.0,Land Berlin
"3179395",Acer,Spitz-Ahorn,Acer platanoides,"13","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179404",Acer,Silber-Ahorn,Acer saccharinum,"16","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179407",Quercus,Rot-Eiche,Quercus rubra,"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179408",Quercus,Rot-Eiche,Quercus rubra,"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179425",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"5","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3179436",Prunus,,Prunus avium,"7","3","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179439",Acer,Spitz-Ahorn,Acer platanoides,"10","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179448",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"4","7","1992",Deutschland Namensnennung 2.0,Land Berlin
"3179454",Acer,Eschen-Ahorn,Acer negundo,"8","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179455",Betula,,Betula pendula,"8","17","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179456",Tilia,Krim-Linde,Tilia euchlora,"7","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179459",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179472",Tilia,Winter-Linde,Tilia cordata,"8","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179473",Tilia,Krim-Linde,Tilia euchlora,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179483",Tilia,Winter-Linde,Tilia cordata,"5","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3179498",Acer,Feld-Ahorn,Acer campestre,"4","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3179506",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179548",Tilia,Krim-Linde,Tilia euchlora,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179552",Fraxinus,,Fraxinus americana 'Royal',"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179553",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179556",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179561",Tilia,Krim-Linde,Tilia euchlora,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179566",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179568",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179571",Acer,Spitz-Ahorn,Acer platanoides,"3","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179575",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179577",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"5","3","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179579",Quercus,,Platanus acerifolia,"10","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179580",Sorbus,Vogelbeere,Sorbus aucuparia,"3","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179581",,,,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179612",Quercus,,Platanus acerifolia,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179616",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179625",Betula,,Betula pendula,"9","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179641",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3179647",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179656",Sorbus,Vogelbeere,Sorbus aucuparia,"3","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179657",Sorbus,Vogelbeere,Sorbus aucuparia,"5","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179662",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"5","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3179683",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179694",Betula,,Betula pendula,"7","12","1970",Deutschland Namensnennung 2.0,Land Berlin
"3179695",Betula,,Betula pendula,"15","17","1950",Deutschland Namensnennung 2.0,Land Berlin
"3179716",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"5","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179725",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"2","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179730",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"5","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179731",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"6","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179733",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"5","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3179739",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3179741",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"6","7","1992",Deutschland Namensnennung 2.0,Land Berlin
"3179754",Tilia,Silber-Linde,Tilia tomentosa,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179782",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179800",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179806",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179817",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3179820",Quercus,Rot-Eiche,Quercus rubra,"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3179822",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179826",Sorbus,Vogelbeere,Sorbus aucuparia,"3","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179829",Quercus,,Platanus acerifolia,"9","12","1988",Deutschland Namensnennung 2.0,Land Berlin
"3179873",Acer,Eschen-Ahorn,Acer negundo,"12","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179884",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3179888",Acer,Eschen-Ahorn,Acer negundo,"6","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179892",Tilia,Winter-Linde,Tilia cordata,"4","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3179899",Sorbus,Vogelbeere,Sorbus aucuparia,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179918",Acer,Berg-Ahorn,Acer pseudoplatanus,"4","3","1985",Deutschland Namensnennung 2.0,Land Berlin
"3179926",Acer,Berg-Ahorn,Acer pseudoplatanus,"19","17","1950",Deutschland Namensnennung 2.0,Land Berlin
"3179934",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179936",Tilia,Winter-Linde,Tilia cordata,"6","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3179960",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"2","3","1998",Deutschland Namensnennung 2.0,Land Berlin
"3180002",Quercus,,Platanus acerifolia,"5","7","1994",Deutschland Namensnennung 2.0,Land Berlin
"3180008",Quercus,,Platanus acerifolia,"6","7","1994",Deutschland Namensnennung 2.0,Land Berlin
"3180027",Tilia,Krim-Linde,Tilia euchlora,"7","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180036",Acer,Spitz-Ahorn,Acer platanoides,"9","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180076",Acer,Spitz-Ahorn,Acer platanoides,"10","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180091",Acer,Eschen-Ahorn,Acer negundo,"13","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180093",Quercus,,Platanus acerifolia,"4","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3180119",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"7","12","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180142",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3180143",Tilia,Krim-Linde,Tilia euchlora,"7","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180153",Tilia,Winter-Linde,Tilia cordata,"8","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180157",Acer,Feld-Ahorn,Acer campestre,"4","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180172",Quercus,Rot-Eiche,Quercus rubra,"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3180186",Quercus,Stiel-Eiche,Quercus robur,"3","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3180187",Tilia,Sommer-Linde,Tilia platyphyllos,"3","3","2000",Deutschland Namensnennung 2.0,Land Berlin
"3180189",Quercus,Stiel-Eiche,Quercus robur,"2","3","1999",Deutschland Namensnennung 2.0,Land Berlin
"3180198",Tilia,Winter-Linde,Tilia cordata,"4","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180233",Sorbus,Vogelbeere,Sorbus aucuparia,"5","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"3180234",Tilia,Winter-Linde,Tilia cordata,"5","7","1981",Deutschland Namensnennung 2.0,Land Berlin
"3180235",Tilia,Winter-Linde,Tilia cordata,"4","7","1981",Deutschland Namensnennung 2.0,Land Berlin
"3180272",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"9","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180273",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"5","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180274",Acer,Eschen-Ahorn,Acer negundo,"5","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180297",Tilia,Sommer-Linde,Tilia platyphyllos,"6","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3180301",Tilia,Winter-Linde,Tilia cordata,"4","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180304",Crataegus,,Crataegus laevigata 'Paul´s Scarlet',"2","7","1992",Deutschland Namensnennung 2.0,Land Berlin
"3180308",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"6","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3180347",Tilia,Winter-Linde,Tilia cordata,"5","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180355",Populus,Kanada-Pappel 'Robusta',Populus x canadensis 'Robusta',"9","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3180356",Populus,Italienische Pappel,Populus nigra 'Italica',"2","17","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180363",,,,,,,Deutschland Namensnennung 2.0,Land Berlin
"3180367",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"7","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180381",Tilia,Winter-Linde,Tilia cordata,"5","7","1988",Deutschland Namensnennung 2.0,Land Berlin
"3180389",Quercus,Stiel-Eiche,Quercus robur,"7","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180392",Acer,Feld-Ahorn,Acer campestre,"4","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180401",Acer,Feld-Ahorn,Acer campestre,"4","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180403",Acer,Feld-Ahorn,Acer campestre,"2","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180406",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3180409",Acer,Feld-Ahorn,Acer campestre,"5","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180411",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3180416",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3180418",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3180424",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"3","3","1997",Deutschland Namensnennung 2.0,Land Berlin
"3180442",Acer,Spitz-Ahorn,Acer platanoides,"4","3","1985",Deutschland Namensnennung 2.0,Land Berlin
"3180450",Betula,,Betula pendula,"7","12","1970",Deutschland Namensnennung 2.0,Land Berlin
"3180459",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"18","27","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180462",Betula,,Betula pendula,"10","12","1970",Deutschland Namensnennung 2.0,Land Berlin
"3180468",Acer,Spitz-Ahorn,Acer platanoides,"13","12","1970",Deutschland Namensnennung 2.0,Land Berlin
"3180480",Acer,Spitz-Ahorn,Acer platanoides,"24","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180483",Sorbus,Vogelbeere,Sorbus aucuparia,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3180484",Tilia,Krim-Linde,Tilia euchlora,"8","12","1967",Deutschland Namensnennung 2.0,Land Berlin
"3180487",Acer,Spitz-Ahorn,Acer platanoides,"2","7","2002",Deutschland Namensnennung 2.0,Land Berlin
"3180505",Acer,Berg-Ahorn,Acer pseudoplatanus,"6","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180510",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"13","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180518",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"10","12","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180521",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"7","7","1960",Deutschland Namensnennung 2.0,Land Berlin
"3180528",Acer,Spitz-Ahorn,Acer platanoides,"11","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3180536",Acer,Berg-Ahorn 'Atropurpureum',Acer pseudoplatanus 'Atropurpureum',"7","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3180543",Prunus,Süß-Kirsche 'Plena',Prunus avium 'Plena',"6","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3180551",Tilia,Sommer-Linde,Tilia platyphyllos,"15","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180554",Tilia,Sommer-Linde,Tilia platyphyllos,"12","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180555",Tilia,Sommer-Linde,Tilia platyphyllos,"16","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180562",Quercus,,Platanus acerifolia,"18","17","1935",Deutschland Namensnennung 2.0,Land Berlin
"3180567",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"2","3","2003",Deutschland Namensnennung 2.0,Land Berlin
"3180571",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"7","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180600",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3180601",Sorbus,Vogelbeere,Sorbus aucuparia,"7","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3180607",Salix,Silber-Weide,Salix alba,"15","17","1970",Deutschland Namensnennung 2.0,Land Berlin
"3180614",Tilia,Winter-Linde,Tilia cordata,"20","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180619",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"16","12","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180627",Tilia,Winter-Linde,Tilia cordata,"17","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180640",Tilia,Sommer-Linde,Tilia platyphyllos,"13","12","1930",Deutschland Namensnennung 2.0,Land Berlin
"3180648",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3180652",Tilia,Winter-Linde,Tilia cordata,"3","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3180653",Tilia,Winter-Linde,Tilia cordata,"8","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3180654",Tilia,Winter-Linde,Tilia cordata,"6","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3180664",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","3","2000",Deutschland Namensnennung 2.0,Land Berlin
"3180673",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3180697",Acer,Spitz-Ahorn,Acer platanoides,"28","17","1960",Deutschland Namensnennung 2.0,Land Berlin
